target,sequence
3,0 -3.25 8.730000000000018 4.579999999999927 14.809999999999945 1.699999999999818 0.8600000000001273 -1.0399999999999636 -2.7600000000002183 -7.230000000000018 -9.470000000000255 -5.160000000000309 -9.760000000000218 -15.670000000000073 -11.070000000000164 -8.329999999999927 -22.66000000000031 -25.820000000000164 -31.2800000000002
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018 -40.01000000000022 -49.76999999999998 -59.070000000000164 -62.090000000000146 -72.28999999999996 -72.47000000000025 -66.91000000000031
3,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964
3,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031
3,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018 -40.01000000000022 -49.76999999999998 -59.070000000000164
3,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009 -68.17000000000007 -78.36999999999989 -78.55000000000018 -72.99000000000024 -74.61000000000013 -66.97000000000025
3,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013
3,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055
3,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991
3,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009 -68.17000000000007 -78.36999999999989
3,0 -3.25 8.730000000000018 4.579999999999927 14.809999999999945 1.699999999999818 0.8600000000001273 -1.0399999999999636 -2.7600000000002183 -7.230000000000018 -9.470000000000255 -5.160000000000309 -9.760000000000218 -15.670000000000073 -11.070000000000164 -8.329999999999927 -22.66000000000031 -25.820000000000164 -31.2800000000002 -41.039999999999964 -50.340000000000146 -53.36000000000013 -63.559999999999945 -63.74000000000024
3,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024 -54.93000000000029
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018 -40.01000000000022 -49.76999999999998 -59.070000000000164 -62.090000000000146 -72.28999999999996 -72.47000000000025 -66.91000000000031 -68.5300000000002
3,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011 -56.74000000000024
3,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009 -68.17000000000007 -78.36999999999989 -78.55000000000018 -72.99000000000024 -74.61000000000013 -66.97000000000025 -68.55999999999995
3,0 -3.25 8.730000000000018 4.579999999999927 14.809999999999945 1.699999999999818 0.8600000000001273 -1.0399999999999636 -2.7600000000002183 -7.230000000000018 -9.470000000000255 -5.160000000000309 -9.760000000000218 -15.670000000000073 -11.070000000000164 -8.329999999999927 -22.66000000000031 -25.820000000000164 -31.2800000000002 -41.039999999999964 -50.340000000000146 -53.36000000000013 -63.559999999999945 -63.74000000000024 -58.18000000000029
3,0 -3.25 8.730000000000018 4.579999999999927 14.809999999999945 1.699999999999818 0.8600000000001273 -1.0399999999999636 -2.7600000000002183 -7.230000000000018 -9.470000000000255 -5.160000000000309 -9.760000000000218 -15.670000000000073 -11.070000000000164 -8.329999999999927 -22.66000000000031 -25.820000000000164 -31.2800000000002 -41.039999999999964
3,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024 -54.93000000000029 -56.55000000000018
3,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018 -40.01000000000022 -49.76999999999998 -59.070000000000164 -62.090000000000146 -72.28999999999996 -72.47000000000025 -66.91000000000031 -68.5300000000002 -60.89000000000033
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018 -40.01000000000022 -49.76999999999998 -59.070000000000164 -62.090000000000146
3,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011 -56.74000000000024 -58.32999999999993
3,0 -3.25 8.730000000000018 4.579999999999927 14.809999999999945 1.699999999999818 0.8600000000001273 -1.0399999999999636 -2.7600000000002183 -7.230000000000018 -9.470000000000255 -5.160000000000309 -9.760000000000218 -15.670000000000073 -11.070000000000164 -8.329999999999927 -22.66000000000031
3,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987
3,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009 -68.17000000000007 -78.36999999999989 -78.55000000000018 -72.99000000000024 -74.61000000000013 -66.97000000000025 -68.55999999999995 -71.34000000000015
3,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018 -40.01000000000022
3,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989
3,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009
3,0 -3.25 8.730000000000018 4.579999999999927 14.809999999999945 1.699999999999818 0.8600000000001273 -1.0399999999999636 -2.7600000000002183 -7.230000000000018 -9.470000000000255 -5.160000000000309 -9.760000000000218 -15.670000000000073 -11.070000000000164 -8.329999999999927 -22.66000000000031 -25.820000000000164 -31.2800000000002 -41.039999999999964 -50.340000000000146
3,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013
3,0 -4.150000000000091 6.079999999999927 -7.0300000000002 -7.869999999999891 -9.769999999999982 -11.490000000000236 -15.960000000000036 -18.200000000000273 -13.890000000000327 -18.490000000000236 -24.40000000000009 -19.800000000000182 -17.059999999999945 -31.390000000000327 -34.55000000000018 -40.01000000000022 -49.76999999999998 -59.070000000000164 -62.090000000000146 -72.28999999999996
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989 -49.25999999999999 -60.73000000000002 -55.01999999999998
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982 -22.230000000000018 -29.87000000000012 -41.340000000000146 -35.63000000000011
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991 -43.99000000000001 -55.460000000000036 -49.75 -49.50999999999999
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012 -28.29000000000019 -34.63000000000011
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989 -49.25999999999999 -60.73000000000002 -55.01999999999998 -54.77999999999997 -78.17999999999984
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982 -22.230000000000018
4,0 2.3799999999996544 -3.5300000000002 -14.2800000000002 -18.3100000000004 -15.230000000000018 -25.710000000000264 -27.210000000000264 -27.700000000000273 -28.7800000000002 -27.350000000000136 -28.77000000000021 -35.11000000000013 -35.820000000000164 -43.460000000000264 -54.93000000000029 -49.220000000000255 -48.980000000000246 -72.38000000000011 -84.73000000000025
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991 -43.99000000000001
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989 -49.25999999999999 -60.73000000000002
4,0 2.3799999999996544 -3.5300000000002 -14.2800000000002 -18.3100000000004 -15.230000000000018 -25.710000000000264 -27.210000000000264 -27.700000000000273 -28.7800000000002 -27.350000000000136 -28.77000000000021 -35.11000000000013 -35.820000000000164 -43.460000000000264 -54.93000000000029 -49.220000000000255
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012 -28.29000000000019 -34.63000000000011 -35.340000000000146 -42.980000000000246 -54.45000000000027 -48.74000000000024
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982 -22.230000000000018 -29.87000000000012 -41.340000000000146 -35.63000000000011 -35.3900000000001
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991 -43.99000000000001 -55.460000000000036 -49.75 -49.50999999999999 -72.90999999999985
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989 -49.25999999999999 -60.73000000000002 -55.01999999999998 -54.77999999999997 -78.17999999999984 -90.52999999999997
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064
4,0 2.3799999999996544 -3.5300000000002 -14.2800000000002 -18.3100000000004 -15.230000000000018 -25.710000000000264 -27.210000000000264 -27.700000000000273 -28.7800000000002 -27.350000000000136 -28.77000000000021 -35.11000000000013 -35.820000000000164 -43.460000000000264 -54.93000000000029 -49.220000000000255 -48.980000000000246 -72.38000000000011 -84.73000000000025 -81.98000000000025
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012 -28.29000000000019 -34.63000000000011 -35.340000000000146
4,0 2.3799999999996544 -3.5300000000002 -14.2800000000002 -18.3100000000004 -15.230000000000018 -25.710000000000264 -27.210000000000264 -27.700000000000273 -28.7800000000002 -27.350000000000136 -28.77000000000021 -35.11000000000013 -35.820000000000164 -43.460000000000264
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982 -22.230000000000018 -29.87000000000012
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012 -28.29000000000019 -34.63000000000011 -35.340000000000146 -42.980000000000246 -54.45000000000027 -48.74000000000024 -48.50000000000023
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991 -43.99000000000001 -55.460000000000036
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982 -22.230000000000018 -29.87000000000012 -41.340000000000146 -35.63000000000011 -35.3900000000001 -58.789999999999964
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991 -43.99000000000001 -55.460000000000036 -49.75 -49.50999999999999 -72.90999999999985 -85.25999999999999
4,0 2.3799999999996544 -3.5300000000002 -14.2800000000002 -18.3100000000004 -15.230000000000018 -25.710000000000264 -27.210000000000264 -27.700000000000273 -28.7800000000002 -27.350000000000136 -28.77000000000021 -35.11000000000013 -35.820000000000164 -43.460000000000264 -54.93000000000029 -49.220000000000255 -48.980000000000246
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989 -49.25999999999999 -60.73000000000002 -55.01999999999998 -54.77999999999997 -78.17999999999984 -90.52999999999997 -87.77999999999997
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001
4,0 2.3799999999996544 -3.5300000000002 -14.2800000000002 -18.3100000000004 -15.230000000000018 -25.710000000000264 -27.210000000000264 -27.700000000000273 -28.7800000000002 -27.350000000000136 -28.77000000000021 -35.11000000000013 -35.820000000000164 -43.460000000000264 -54.93000000000029 -49.220000000000255 -48.980000000000246 -72.38000000000011 -84.73000000000025 -81.98000000000025 -105.40000000000009
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012 -28.29000000000019 -34.63000000000011 -35.340000000000146 -42.980000000000246 -54.45000000000027 -48.74000000000024 -48.50000000000023 -71.90000000000009
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982 -22.230000000000018 -29.87000000000012 -41.340000000000146 -35.63000000000011 -35.3900000000001 -58.789999999999964 -71.1400000000001
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012 -28.29000000000019
4,0 -13.110000000000127 1.0099999999997635 6.279999999999745 0.4800000000000182 2.8599999999996726 -3.050000000000182 -13.800000000000182 -17.830000000000382 -14.75 -25.230000000000246 -26.730000000000246 -27.220000000000255 -28.300000000000182 -26.87000000000012 -28.29000000000019 -34.63000000000011 -35.340000000000146 -42.980000000000246
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991 -43.99000000000001 -55.460000000000036 -49.75 -49.50999999999999 -72.90999999999985 -85.25999999999999 -82.50999999999999
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982
4,0 14.11999999999989 19.389999999999873 13.590000000000146 15.9699999999998 10.059999999999945 -0.6900000000000546 -4.720000000000255 -1.6399999999998727 -12.120000000000118 -13.620000000000118 -14.110000000000127 -15.190000000000055 -13.759999999999991 -15.180000000000064 -21.519999999999982 -22.230000000000018 -29.87000000000012 -41.340000000000146
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989 -49.25999999999999 -60.73000000000002 -55.01999999999998 -54.77999999999997 -78.17999999999984 -90.52999999999997 -87.77999999999997 -111.19999999999982
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991
4,0 5.269999999999982 -0.5299999999997453 1.849999999999909 -4.059999999999945 -14.809999999999945 -18.840000000000146 -15.759999999999764 -26.24000000000001 -27.74000000000001 -28.230000000000018 -29.309999999999945 -27.87999999999988 -29.299999999999955 -35.63999999999987 -36.34999999999991 -43.99000000000001 -55.460000000000036 -49.75
4,0 2.3799999999996544 -3.5300000000002 -14.2800000000002 -18.3100000000004 -15.230000000000018 -25.710000000000264 -27.210000000000264 -27.700000000000273 -28.7800000000002 -27.350000000000136 -28.77000000000021 -35.11000000000013 -35.820000000000164 -43.460000000000264 -54.93000000000029 -49.220000000000255 -48.980000000000246 -72.38000000000011 -84.73000000000025 -81.98000000000025 -105.40000000000009 -102.45000000000027
4,0 -5.799999999999727 -3.4200000000000728 -9.329999999999927 -20.079999999999927 -24.110000000000127 -21.029999999999745 -31.50999999999999 -33.00999999999999 -33.5 -34.57999999999993 -33.149999999999864 -34.569999999999936 -40.909999999999854 -41.61999999999989 -49.25999999999999
