target,sequence
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055 -29.38000000000011 -33.98000000000002 -39.88999999999987 -35.289999999999964 -32.54999999999973 -46.88000000000011 -50.039999999999964
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346 -27.0600000000004 -31.66000000000031 -37.570000000000164 -32.970000000000255 -30.230000000000018 -44.5600000000004 -47.720000000000255
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346 -27.0600000000004 -31.66000000000031 -37.570000000000164 -32.970000000000255 -30.230000000000018 -44.5600000000004 -47.720000000000255 -53.18000000000029
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055 -29.38000000000011 -33.98000000000002 -39.88999999999987 -35.289999999999964 -32.54999999999973 -46.88000000000011 -50.039999999999964 -55.5 -65.25999999999976
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055 -29.38000000000011 -33.98000000000002 -39.88999999999987 -35.289999999999964 -32.54999999999973 -46.88000000000011 -50.039999999999964 -55.5
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998 -50.100000000000364 -53.26000000000022 -58.720000000000255 -68.48000000000002 -77.7800000000002
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998 -50.100000000000364 -53.26000000000022 -58.720000000000255 -68.48000000000002 -77.7800000000002 -80.80000000000018
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998 -50.100000000000364 -53.26000000000022 -58.720000000000255 -68.48000000000002 -77.7800000000002 -80.80000000000018 -91.0 -91.18000000000029
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998 -50.100000000000364 -53.26000000000022 -58.720000000000255 -68.48000000000002 -77.7800000000002 -80.80000000000018 -91.0
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055 -29.38000000000011
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346 -27.0600000000004
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055 -29.38000000000011 -33.98000000000002
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998 -50.100000000000364
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346 -27.0600000000004 -31.66000000000031
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055 -29.38000000000011 -33.98000000000002 -39.88999999999987
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346 -27.0600000000004 -31.66000000000031 -37.570000000000164
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998 -50.100000000000364 -53.26000000000022
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346 -27.0600000000004 -31.66000000000031 -37.570000000000164 -32.970000000000255
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013 -38.51000000000022 -35.76999999999998 -50.100000000000364 -53.26000000000022 -58.720000000000255
6,0 9.760000000000218 6.019999999999982 6.510000000000218 3.2200000000002547 -4.769999999999982 -5.2599999999997635 -9.359999999999673 -11.789999999999964 -3.549999999999727 -24.2199999999998 -27.4699999999998 -15.489999999999782 -19.639999999999873 -9.409999999999854 -22.519999999999982 -23.359999999999673 -25.259999999999764 -26.980000000000018 -31.449999999999818 -33.690000000000055 -29.38000000000011 -33.98000000000002 -39.88999999999987 -35.289999999999964 -32.54999999999973
6,0 -7.9900000000002365 -8.480000000000018 -12.579999999999927 -15.010000000000218 -6.769999999999982 -27.440000000000055 -30.690000000000055 -18.710000000000036 -22.860000000000127 -12.63000000000011 -25.740000000000236 -26.579999999999927 -28.480000000000018 -30.200000000000273 -34.67000000000007 -36.91000000000031 -32.600000000000364 -37.20000000000027 -43.11000000000013
6,0 2.319999999999709 12.079999999999927 8.33999999999969 8.829999999999927 5.539999999999964 -2.450000000000273 -2.9400000000000546 -7.039999999999964 -9.470000000000255 -1.2300000000000182 -21.90000000000009 -25.15000000000009 -13.170000000000073 -17.320000000000164 -7.0900000000001455 -20.200000000000273 -21.039999999999964 -22.940000000000055 -24.66000000000031 -29.13000000000011 -31.370000000000346 -27.0600000000004 -31.66000000000031 -37.570000000000164 -32.970000000000255 -30.230000000000018
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011 -71.25
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989 -73.98999999999978
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989 -73.98999999999978 -100.67000000000007
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011 -71.25 -97.93000000000029
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009 -99.83000000000038
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009 -99.83000000000038 -96.16000000000031
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011 -71.25 -97.93000000000029 -94.26000000000022
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011 -71.25 -97.93000000000029 -94.26000000000022 -93.82000000000016
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024
7,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982
7,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033
7,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011
8,0 2.5599999999999454 -11.66000000000031 -15.600000000000364 -13.570000000000164 -25.240000000000236 -34.570000000000164 -46.720000000000255 -54.95000000000027 -68.15000000000009 -69.74000000000024 -70.26000000000022 -65.40000000000009 -81.97000000000025 -83.26999999999998 -83.95000000000027 -81.92000000000007 -68.13000000000011 -66.14000000000033 -64.45000000000027 -82.75 -97.62000000000035 -91.51000000000022 -99.13000000000011 -90.93000000000029
8,0 -14.220000000000255 -18.16000000000031 -16.13000000000011 -27.800000000000182 -37.13000000000011 -49.2800000000002 -57.51000000000022 -70.71000000000004 -72.30000000000018 -72.82000000000016 -67.96000000000004 -84.5300000000002 -85.82999999999993 -86.51000000000022 -84.48000000000002 -70.69000000000005 -68.70000000000027 -67.01000000000022 -85.30999999999995 -100.18000000000029 -94.07000000000016 -101.69000000000005 -93.49000000000024 -97.49000000000024 -90.74000000000024
