target,sequence
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989 -73.98999999999978
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989 -73.98999999999978 -100.67000000000007
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044
3,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011 -71.25 -97.93000000000029
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009 -99.83000000000038
3,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009 -99.83000000000038 -96.16000000000031
3,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011 -71.25 -97.93000000000029 -94.26000000000022
3,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011 -63.74000000000024 -60.99000000000024 -62.88000000000011 -71.25 -97.93000000000029 -94.26000000000022 -93.82000000000016
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013
3,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033
3,0 -1.7200000000002547 -6.190000000000055 -8.430000000000291 -4.120000000000346 -8.720000000000255 -14.63000000000011 -10.0300000000002 -7.289999999999964 -21.620000000000346 -24.7800000000002 -30.240000000000236 -40.0 -49.30000000000018 -52.320000000000164 -62.51999999999998 -62.70000000000027 -57.14000000000033 -58.76000000000022 -51.120000000000346 -52.710000000000036 -55.49000000000024 -59.13000000000011
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636 -3.9899999999997817 2.5600000000004
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364 0.13999999999987267
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636 -3.9899999999997817
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036 -0.4099999999998545
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364 0.13999999999987267 -0.5599999999999454
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036 -0.4099999999998545 -10.269999999999982
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364 0.13999999999987267 -0.5599999999999454 5.9900000000002365
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636 -3.9899999999997817 2.5600000000004 -7.299999999999727
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036 -0.4099999999998545 -10.269999999999982 -2.4200000000000728
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364 0.13999999999987267 -0.5599999999999454 5.9900000000002365 -3.869999999999891
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636 -3.9899999999997817 2.5600000000004 -7.299999999999727 0.5500000000001819
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364 0.13999999999987267 -0.5599999999999454 5.9900000000002365 -3.869999999999891 3.980000000000018
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036 -0.4099999999998545 -10.269999999999982 -2.4200000000000728 -11.659999999999854
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636 -3.9899999999997817 2.5600000000004 -7.299999999999727 0.5500000000001819 -8.6899999999996
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364 0.13999999999987267 -0.5599999999999454 5.9900000000002365 -3.869999999999891 3.980000000000018 -5.2599999999997635
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036 -0.4099999999998545 -10.269999999999982 -2.4200000000000728 -11.659999999999854 -8.550000000000182
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636 -3.9899999999997817 2.5600000000004 -7.299999999999727 0.5500000000001819 -8.6899999999996 -5.579999999999927
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364 0.13999999999987267 -0.5599999999999454 5.9900000000002365 -3.869999999999891 3.980000000000018 -5.2599999999997635 -2.150000000000091
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636 -3.9899999999997817 2.5600000000004 -7.299999999999727 0.5500000000001819 -8.6899999999996 -5.579999999999927 -10.730000000000018
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036 -0.4099999999998545 -10.269999999999982 -2.4200000000000728 -11.659999999999854 -8.550000000000182 -13.700000000000273
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218 -6.960000000000036 -0.4099999999998545 -10.269999999999982 -2.4200000000000728 -11.659999999999854 -8.550000000000182 -13.700000000000273 -11.690000000000055
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873
4,0 11.460000000000036 7.199999999999818 8.429999999999836 11.579999999999927 6.779999999999745 2.7100000000000364 14.710000000000036 8.610000000000127 10.349999999999909 0.04999999999972715 6.299999999999727 5.449999999999818 7.429999999999836 -11.190000000000055 -11.650000000000091 -18.409999999999854 -4.599999999999909 -1.8400000000001455 -5.380000000000109 -8.860000000000127 -6.260000000000218
4,0 3.4299999999998363 6.400000000000091 17.860000000000127 13.599999999999909 14.829999999999927 17.980000000000018 13.179999999999836 9.110000000000127 21.110000000000127 15.010000000000218 16.75 6.449999999999818 12.699999999999818 11.849999999999909 13.829999999999927 -4.789999999999964 -5.25 -12.009999999999764 1.800000000000182 4.559999999999945 1.0199999999999818 -2.4600000000000364
4,0 2.9700000000002547 14.430000000000291 10.170000000000073 11.400000000000091 14.550000000000182 9.75 5.680000000000291 17.68000000000029 11.580000000000382 13.320000000000164 3.019999999999982 9.269999999999982 8.420000000000073 10.400000000000091 -8.2199999999998 -8.679999999999836 -15.4399999999996 -1.6299999999996544 1.1300000000001091 -2.4099999999998545 -5.889999999999873 -3.2899999999999636
5,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146 -48.840000000000146
5,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978
5,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024
5,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002
5,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146
5,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024
5,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985
5,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024 -65.17000000000007
5,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985 -48.36999999999989
5,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146 -48.840000000000146 -64.26999999999998
5,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055
5,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024 -65.17000000000007 -42.38000000000011
5,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987
5,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073
5,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985 -48.36999999999989 -51.899999999999636
5,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654
5,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146 -48.840000000000146 -64.26999999999998 -41.48000000000002
5,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024 -65.17000000000007 -42.38000000000011 -45.909999999999854
