target,sequence
2,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009 -68.17000000000007 -78.36999999999989 -78.55000000000018
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011 -56.74000000000024 -58.32999999999993 -61.11000000000013
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024 -54.93000000000029 -56.55000000000018 -48.91000000000031 -50.5
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024 -54.93000000000029 -56.55000000000018 -48.91000000000031 -50.5 -53.2800000000002
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011 -56.74000000000024 -58.32999999999993 -61.11000000000013 -64.75
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024 -54.93000000000029 -56.55000000000018 -48.91000000000031 -50.5 -53.2800000000002 -56.92000000000007 -61.5300000000002
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024 -54.93000000000029 -56.55000000000018 -48.91000000000031 -50.5 -53.2800000000002 -56.92000000000007
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011 -56.74000000000024 -58.32999999999993 -61.11000000000013 -64.75 -69.36000000000013
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011 -56.74000000000024 -58.32999999999993 -61.11000000000013 -64.75 -69.36000000000013 -66.61000000000013 -68.5
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011 -56.74000000000024 -58.32999999999993 -61.11000000000013 -64.75 -69.36000000000013 -66.61000000000013
2,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009 -68.17000000000007 -78.36999999999989 -78.55000000000018 -72.99000000000024
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022
2,0 -13.110000000000127 -13.949999999999818 -15.849999999999909 -17.570000000000164 -22.039999999999964 -24.2800000000002 -19.970000000000255 -24.570000000000164 -30.480000000000018 -25.88000000000011 -23.139999999999873 -37.470000000000255 -40.63000000000011 -46.090000000000146 -55.84999999999991 -65.15000000000009 -68.17000000000007 -78.36999999999989 -78.55000000000018 -72.99000000000024 -74.61000000000013
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024
2,0 10.230000000000018 -2.880000000000109 -3.7199999999998 -5.619999999999891 -7.3400000000001455 -11.809999999999945 -14.050000000000182 -9.740000000000236 -14.340000000000146 -20.25 -15.650000000000091 -12.909999999999854 -27.240000000000236 -30.40000000000009 -35.86000000000013 -45.61999999999989 -54.92000000000007 -57.940000000000055 -68.13999999999987 -68.32000000000016 -62.76000000000022 -64.38000000000011
2,0 11.980000000000018 7.829999999999927 18.059999999999945 4.949999999999818 4.110000000000127 2.2100000000000364 0.4899999999997817 -3.980000000000018 -6.220000000000255 -1.9100000000003092 -6.510000000000218 -12.420000000000073 -7.820000000000164 -5.079999999999927 -19.41000000000031 -22.570000000000164 -28.0300000000002 -37.789999999999964 -47.090000000000146 -50.11000000000013 -60.309999999999945 -60.49000000000024 -54.93000000000029
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989 -73.98999999999978
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009 -99.83000000000038
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009 -99.83000000000038 -96.16000000000031
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989
3,0 -0.8399999999996908 -2.7399999999997817 -4.460000000000036 -8.929999999999836 -11.170000000000073 -6.860000000000127 -11.460000000000036 -17.36999999999989 -12.769999999999982 -10.029999999999745 -24.360000000000127 -27.519999999999982 -32.98000000000002 -42.73999999999978 -52.039999999999964 -55.059999999999945 -65.25999999999976 -65.44000000000005 -59.88000000000011 -61.5 -53.86000000000013 -55.44999999999982 -58.23000000000002 -61.86999999999989 -66.48000000000002 -63.73000000000002 -65.61999999999989 -73.98999999999978 -100.67000000000007
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013 -57.39000000000033 -61.0300000000002 -65.64000000000033 -62.89000000000033 -64.7800000000002 -73.15000000000009
3,0 -1.900000000000091 -3.6200000000003456 -8.090000000000146 -10.330000000000382 -6.020000000000437 -10.620000000000346 -16.5300000000002 -11.930000000000291 -9.190000000000055 -23.520000000000437 -26.68000000000029 -32.14000000000033 -41.90000000000009 -51.20000000000027 -54.220000000000255 -64.42000000000007 -64.60000000000036 -59.04000000000042 -60.66000000000031 -53.02000000000044 -54.61000000000013
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127 -36.25000000000023 -47.720000000000255
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001 -48.210000000000036 -42.5 -42.25999999999999 -65.65999999999985 -78.00999999999999
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001 -48.210000000000036 -42.5
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127 -36.25000000000023 -47.720000000000255 -42.01000000000022 -41.77000000000021 -65.17000000000007 -77.52000000000021
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001 -48.210000000000036 -42.5 -42.25999999999999 -65.65999999999985 -78.00999999999999 -75.25999999999999
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127 -36.25000000000023 -47.720000000000255 -42.01000000000022 -41.77000000000021 -65.17000000000007 -77.52000000000021 -74.77000000000021
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001 -48.210000000000036 -42.5 -42.25999999999999 -65.65999999999985 -78.00999999999999 -75.25999999999999 -98.67999999999984
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127 -36.25000000000023 -47.720000000000255 -42.01000000000022
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127 -36.25000000000023
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127 -36.25000000000023 -47.720000000000255 -42.01000000000022 -41.77000000000021
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001 -48.210000000000036
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001 -48.210000000000036 -42.5 -42.25999999999999
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001
4,0 15.059999999999945 11.610000000000127 14.019999999999982 6.2400000000002365 -6.869999999999891 7.25 12.519999999999982 6.720000000000255 9.099999999999909 3.1900000000000546 -7.559999999999945 -11.590000000000146 -8.509999999999764 -18.99000000000001 -20.49000000000001 -20.980000000000018 -22.059999999999945 -20.62999999999988 -22.049999999999955 -28.389999999999873 -29.09999999999991 -36.74000000000001 -48.210000000000036 -42.5 -42.25999999999999 -65.65999999999985
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009 -28.610000000000127 -36.25000000000023 -47.720000000000255 -42.01000000000022 -41.77000000000021 -65.17000000000007
4,0 0.4899999999997817 15.549999999999727 12.099999999999909 14.509999999999764 6.730000000000018 -6.380000000000109 7.739999999999782 13.009999999999764 7.210000000000036 9.58999999999969 3.6799999999998363 -7.070000000000164 -11.100000000000364 -8.019999999999982 -18.500000000000227 -20.000000000000227 -20.490000000000236 -21.570000000000164 -20.1400000000001 -21.560000000000173 -27.90000000000009
5,0 0.959999999999809 -8.830000000000155 -11.420000000000073 -26.269999999999982 -24.860000000000127 -12.950000000000045 -14.710000000000036 -21.960000000000036 -8.860000000000127 -2.6900000000000546 -12.75 -9.680000000000064 -8.120000000000118 -7.0300000000002 -13.660000000000082 -10.2800000000002 -10.38000000000011 -12.480000000000018 -22.0 -18.0300000000002 -23.8900000000001 -28.800000000000182 -38.66000000000008 -55.340000000000146
5,0 -9.789999999999964 -12.379999999999882 -27.22999999999979 -25.819999999999936 -13.909999999999854 -15.669999999999845 -22.919999999999845 -9.819999999999936 -3.6499999999998636 -13.709999999999809 -10.639999999999873 -9.079999999999927 -7.990000000000009 -14.61999999999989 -11.240000000000009 -11.339999999999918 -13.439999999999827 -22.95999999999981 -18.99000000000001 -24.84999999999991 -29.75999999999999 -39.61999999999989
