Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
20-Apr-18,42997,44350,42540,1271133,5840,546 554 623,-2.26%,2.977,8.768054,11.40504
19-Apr-18,43991,44568,43534,1105101,5046,488 207 643,-0.99%,2.9097,8.569935,11.6687
18-Apr-18,44432,44432,43207,1266065,4687,555 539 480,3.07%,2.8808,8.484876,11.785676
17-Apr-18,43109,43109,42282,696632,3025,297 818 182,1.44%,2.9692,8.745274,11.434748
16-Apr-18,42495,43165,42400,863415,3315,368 232 614,-1.55%,3.0121,8.871632,11.271883
13-Apr-18,43165,43199,42348,993547,4563,425 978 460,1.09%,2.9654,8.733928,11.449602
12-Apr-18,42700,42875,42280,826328,3520,352 063 717,0.90%,2.9977,8.82904,11.32626
11-Apr-18,42320,42850,42130,1245085,4976,528 071 580,-0.32%,3.0246,8.908318,11.225464
10-Apr-18,42456,42820,41702,1169794,5757,494 102 348,0.02%,3.0149,8.879781,11.261538
9-Apr-18,42449,42449,41475,1287580,6000,540 801 347,0.76%,3.0154,8.881246,11.259682
6-Apr-18,42130,42372,40601,1550608,6178,651 282 314,3.53%,3.0382,8.948493,11.175066
5-Apr-18,40692,41047,39561,1278851,4005,518 495 280,3.65%,3.1456,9.26472,10.793634
4-Apr-18,39259,40100,38261,1777536,6946,693 937 536,-1.29%,3.2604,9.602894,10.413528
3-Apr-18,39773,40764,39500,1550418,5430,620 048 360,-1.36%,3.2183,9.478792,10.549867
2-Apr-18,40323,40323,40323,0,0,0,0.00%,3.1744,9.349503,10.695756
30-Mar-18,40323,40323,40323,0,0,0,0.00%,3.1744,9.349503,10.695756
29-Mar-18,40323,40654,39015,1268851,5385,507 117 403,3.26%,3.1744,9.349503,10.695756
28-Mar-18,39049,39388,38239,1822709,7800,707 060 724,0.01%,3.2779,9.654537,10.357825
27-Mar-18,39047,39798,38908,1034533,5572,406 281 669,0.80%,3.2781,9.655031,10.357294
26-Mar-18,38737,39800,38252,1665992,7529,644 818 991,-2.43%,3.3043,9.732297,10.275066
23-Mar-18,39700,40345,39211,1739611,5413,690 729 336,-1.59%,3.2242,9.496222,10.530504
22-Mar-18,40340,41978,40340,2664877,9942,1 093 900 204,-0.03%,3.173,9.345563,10.700265
21-Mar-18,40354,40354,40354,0,0,0,0.00%,3.1719,9.34232,10.703979
20-Mar-18,40354,40499,40085,808843,3575,325 681 305,0.40%,3.1719,9.34232,10.703979
19-Mar-18,40192,40749,40037,804002,3939,324 260 439,-0.02%,3.1847,9.379976,10.661008
16-Mar-18,40199,40935,39725,3132745,5089,1 262 642 129,0.40%,3.1842,9.378343,10.662865
15-Mar-18,40040,40642,39812,3414419,3748,1 366 630 659,-0.40%,3.1968,9.415584,10.62069
14-Mar-18,40201,40841,40036,1363609,6222,549 641 060,-2.42%,3.184,9.377876,10.663395
13-Mar-18,41200,42748,41034,1473952,7722,610 987 737,-3.04%,3.1068,9.150485,10.928382
12-Mar-18,42490,42600,41700,1327638,5711,562 829 390,1.44%,3.0125,8.872676,11.270557
9-Mar-18,41887,42384,41088,819266,4570,341 740 304,0.75%,3.0558,9.000406,11.11061
8-Mar-18,41574,41699,40754,1234059,6589,511 210 830,1.06%,3.0788,9.068168,11.027586
7-Mar-18,41139,41520,40061,1071306,8668,439 512 902,0.46%,3.1114,9.164054,10.912202
6-Mar-18,40950,41500,40027,1621704,10328,663 122 435,2.27%,3.1258,9.206349,10.862069
5-Mar-18,40042,40587,39825,999717,4829,401 975 080,-0.63%,3.1966,9.415114,10.62122
2-Mar-18,40295,40375,39502,1241219,6503,498 000 538,-0.17%,3.1766,9.356,10.688329
1-Mar-18,40363,41195,40192,1547817,6192,630 676 679,-3.15%,3.1712,9.340237,10.706366
28-Feb-18,41675,41676,39950,2065074,7951,849 917 309,2.85%,3.0714,9.046191,11.054377
27-Feb-18,40520,40994,40102,1336663,5848,543 252 824,1.26%,3.1589,9.304047,10.748011
26-Feb-18,40016,41469,39998,1052800,5743,427 585 641,1.43%,3.1987,9.421232,10.614324
23-Feb-18,39450,39897,39000,1181399,5694,465 925 515,1.54%,3.1939,8.910013,11.223329
22-Feb-18,38850,39399,38800,1294964,6605,505 012 244,-1.65%,3.2432,9.047619,11.052632
21-Feb-18,39500,40500,39393,2032837,5992,805 793 158,-1.86%,3.1899,8.898734,11.237553
20-Feb-18,40250,40644,40000,1683317,4800,676 830 048,-0.62%,3.1304,8.732919,11.450925
19-Feb-18,40500,40857,39783,924591,3274,372 298 877,0.77%,3.1111,8.679012,11.522048
16-Feb-18,40190,40400,39900,1270438,4946,510 326 152,0.82%,3.1351,8.745957,11.433855
15-Feb-18,39862,41195,39500,1818397,9457,732 450 700,2.62%,3.1609,8.817922,11.340541
14-Feb-18,38845,39366,38330,994628,4015,386 366 997,-1.33%,3.2437,9.048784,11.051209
13-Feb-18,39367,39950,39199,1879353,6090,743 410 156,0.48%,3.2007,8.928798,11.199716
12-Feb-18,39180,39668,38753,1239798,5709,486 473 005,1.27%,3.2159,8.971414,11.146515
9-Feb-18,38690,39325,38500,1592583,8825,617 796 412,-1.05%,3.2567,9.085035,11.007112
8-Feb-18,39100,40575,38951,2816928,13975,1 107 602 152,-3.69%,3.2225,8.98977,11.123755
7-Feb-18,40600,41095,40000,1946771,8504,785 635 490,0.27%,3.1034,8.657635,11.550498
