Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
5-Apr-18,9181,9315,9100,774719,1294,71 391 668,1.85%,4.629,8.841847,11.309854
4-Apr-18,9014,9050,8845,1916672,3969,171 535 276,-0.72%,4.7148,9.005658,11.10413
3-Apr-18,9079,9219,8964,1562745,3761,142 183 765,-1.74%,4.681,8.941183,11.184202
2-Apr-18,9240,9240,9240,0,0,0,0.00%,4.5995,8.78539,11.382534
30-Mar-18,9240,9240,9240,0,0,0,0.00%,4.5995,8.78539,11.382534
29-Mar-18,9240,9288,9118,1070100,3043,98 663 626,1.35%,4.5995,8.78539,11.382534
28-Mar-18,9117,9154,8980,1014082,3527,91 637 110,-0.87%,4.6615,8.903916,11.231014
27-Mar-18,9197,9375,9197,1612092,3136,149 379 234,0.35%,4.621,8.826465,11.329564
26-Mar-18,9165,9222,9121,1171851,3634,107 435 394,-1.15%,4.6371,8.857283,11.290144
23-Mar-18,9272,9502,9206,1326516,2389,123 081 531,-1.17%,4.5836,8.755069,11.421955
22-Mar-18,9382,9578,9374,2115507,4610,200 073 871,-2.12%,4.5298,8.65242,11.557461
21-Mar-18,9585,9585,9585,0,0,0,0.00%,4.4339,8.469171,11.807531
20-Mar-18,9585,9711,9476,2992761,3141,286 172 518,-0.86%,4.4339,8.469171,11.807532
19-Mar-18,9668,10069,9656,1667944,3440,163 608 955,-3.59%,4.3958,8.396463,11.909777
16-Mar-18,10028,10298,9890,1873008,3063,188 127 549,-1.58%,4.238,8.095034,12.353253
15-Mar-18,10189,10356,10157,2935578,2165,300 120 009,-0.77%,4.1711,7.967121,12.551585
14-Mar-18,10268,10459,10245,1163121,2587,119 910 397,-1.98%,4.139,7.905824,12.648903
13-Mar-18,10475,10639,10430,830802,2120,87 068 399,-1.00%,4.0572,7.749594,12.903901
12-Mar-18,10581,10593,10500,721191,1735,76 210 055,0.47%,4.0165,7.671959,13.03448
9-Mar-18,10532,10621,10460,452678,1166,47 679 815,-0.43%,4.0352,7.707653,12.974118
