Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
13-Feb-15,22530,22843,22295,414819,2316,93 496 712,-0.35%,2.5625,5.886596,16.987747
12-Feb-15,22609,22609,22000,248649,1165,55 763 148,2.30%,2.5535,5.866027,17.047314
11-Feb-15,22100,22101,21700,312958,1301,68 697 502,1.61%,2.6124,6.001131,16.663525
10-Feb-15,21750,21777,21151,741171,2337,159 813 556,2.75%,2.6544,6.097701,16.399623
9-Feb-15,21168,21362,20874,287684,1439,60 640 563,-0.89%,2.7274,6.265353,15.960792
6-Feb-15,21359,21359,20789,290610,891,61 533 603,1.71%,2.703,6.209326,16.104807
5-Feb-15,21000,21085,20010,127482,816,26 700 644,1.47%,2.7492,6.315476,15.834119
4-Feb-15,20696,20974,20606,218294,1805,45 229 161,-0.68%,2.7896,6.408243,15.604901
3-Feb-15,20838,20916,20587,202831,1015,42 196 586,1.40%,2.7706,6.364574,15.71197
2-Feb-15,20551,21189,20077,785284,2705,161 093 760,-1.90%,2.8093,6.453457,15.49557
30-Jan-15,20949,21155,20735,288702,1168,60 408 869,1.03%,2.7559,6.330851,15.795664
29-Jan-15,20735,20955,20509,193357,1098,40 086 826,0.85%,2.7843,6.39619,15.634307
28-Jan-15,20561,20978,20351,271840,1768,56 012 419,0.05%,2.8079,6.450319,15.50311
27-Jan-15,20550,20785,20160,387163,1759,79 820 338,1.42%,2.8094,6.453771,15.494816
26-Jan-15,20263,20263,19305,208167,1000,41 682 807,3.64%,2.8492,6.545181,15.278417
23-Jan-15,19551,19932,19500,302817,1575,59 758 459,-0.36%,2.9529,6.78354,14.741565
22-Jan-15,19621,19795,19221,220590,1098,43 264 125,2.19%,2.9424,6.759339,14.794345
21-Jan-15,19200,19362,19100,647887,2647,124 449 349,0.40%,3.0069,6.907552,14.476909
20-Jan-15,19124,19154,18728,292672,942,55 878 960,1.16%,3.0189,6.935003,14.419604
19-Jan-15,18904,18939,18521,136878,911,25 721 179,1.62%,3.054,7.015711,14.253723
16-Jan-15,18602,18750,18338,224849,1372,41 654 225,-0.20%,3.1036,7.12961,14.026013
15-Jan-15,18640,18739,18100,153608,1316,28 480 293,1.45%,3.0973,7.115075,14.054665
14-Jan-15,18373,18775,18062,307086,1862,56 155 848,-3.52%,3.1423,7.218473,13.853346
13-Jan-15,19044,19044,18507,271765,1526,51 274 556,3.34%,3.0316,6.964136,14.359284
12-Jan-15,18428,18718,18181,248147,1320,45 986 704,1.36%,3.1329,7.196929,13.894816
9-Jan-15,18181,18437,18181,172671,819,31 523 377,-1.14%,3.1755,7.294703,13.708577
8-Jan-15,18390,18495,18047,178269,1003,32 501 380,0.51%,3.1394,7.2118,13.866164
7-Jan-15,18296,18303,17750,252116,1501,45 735 720,0.01%,3.1555,7.248852,13.795287
6-Jan-15,18294,18294,17965,255916,1510,46 435 121,0.91%,3.1558,7.249645,13.793779
5-Jan-15,18129,18957,18129,273622,1912,50 416 288,-3.79%,3.1846,7.315627,13.669369
2-Jan-15,18843,19001,18705,89957,462,16 983 796,-0.16%,3.0639,7.038423,14.207729
1-Jan-15,18874,18874,18874,0,0,0,0.00%,3.0589,7.026862,14.231103
31-Dec-14,18874,19305,18629,14161,91,2 673 996,-0.35%,3.0589,7.026862,14.231103
30-Dec-14,18941,19304,18800,105184,450,19 979 346,-1.71%,3.048,7.002006,14.281621
29-Dec-14,19270,19289,18995,103711,496,19 911 937,0.41%,2.996,6.88246,14.529689
26-Dec-14,19191,19191,19191,0,0,0,0.00%,3.0083,6.910791,14.470124
25-Dec-14,19191,19191,19191,0,0,0,0.00%,3.0083,6.910791,14.470124
24-Dec-14,19191,19361,19085,108657,292,20 785 389,0.48%,3.0083,6.910792,14.470123
23-Dec-14,19100,19181,18700,191479,635,36 436 876,1.17%,3.0227,6.943717,14.401508
22-Dec-14,18879,19239,18714,329328,1802,62 628 027,-0.44%,3.0581,7.025001,14.234873
19-Dec-14,18963,18963,18525,588094,2271,110 333 035,2.80%,3.0445,6.993883,14.298209
18-Dec-14,18446,18446,18133,1654125,2660,303 057 477,2.03%,3.1298,7.189906,13.908388
17-Dec-14,18079,18674,17912,920525,4368,167 489 439,-2.81%,3.1934,7.335859,13.631668
16-Dec-14,18602,18602,18602,0,0,0,0.00%,3.1036,7.12961,14.026013
15-Dec-14,18602,19091,18390,252195,1904,47 001 910,-2.35%,3.1036,7.12961,14.026013
12-Dec-14,19050,19296,18798,265267,3121,50 368 630,-1.14%,3.0306,6.961942,14.363808
11-Dec-14,19270,19340,19030,290952,2203,55 882 489,-0.93%,2.996,6.88246,14.529689
10-Dec-14,19450,19450,18733,327540,2505,63 166 970,3.57%,2.9683,6.818766,14.66541
9-Dec-14,18779,19280,18658,279951,2547,53 000 646,-2.55%,3.0743,7.06241,14.159472
8-Dec-14,19270,19350,19041,482715,2179,92 994 687,0.36%,2.996,6.88246,14.529689
5-Dec-14,19201,19283,19117,344774,1328,66 196 146,0.46%,3.0068,6.907192,14.477663
4-Dec-14,19114,19381,19055,116589,1095,22 358 230,-0.90%,3.0205,6.938631,14.412064
3-Dec-14,19288,19288,18600,250695,1330,47 956 687,1.20%,2.9932,6.876037,14.543261
2-Dec-14,19060,19060,18005,475417,2073,90 092 655,2.59%,3.029,6.95829,14.371348
1-Dec-14,18579,18860,18000,272865,2652,50 423 100,-1.18%,3.1074,7.138436,14.008671
28-Nov-14,18800,18912,18411,245095,2108,45 886 577,0.00%,3.0709,7.054521,14.175306
27-Nov-14,18800,18830,18303,168676,1255,31 468 768,2.29%,3.0709,7.054521,14.175306
26-Nov-14,18380,18697,18338,173691,1029,32 092 392,-0.91%,3.1411,7.215724,13.858624
25-Nov-14,18548,18901,18448,253156,2904,46 963 652,-0.84%,3.1126,7.150367,13.985297
24-Nov-14,18705,18988,18612,156268,1596,29 291 253,-1.23%,3.0865,7.09035,14.103676
21-Nov-14,18937,18937,18042,292910,3025,54 372 343,5.00%,3.0487,7.003485,14.278605
20-Nov-14,18036,18687,18008,216511,1362,39 499 022,-2.53%,3.201,7.353349,13.599246
