Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
29-Dec-99,6730,6800,6620,93621,0,0,1.36%,0,5.4,18.518519
28-Dec-99,6640,6800,6600,72355,0,0,-2.35%,0,5.5,18.181818
27-Dec-99,6800,6910,6650,0,0,0,0.00%,0,5.4,18.518519
24-Dec-99,6800,6910,6650,109847,0,0,2.87%,0,5.4,18.518519
23-Dec-99,6610,6630,6560,80642,0,0,0.76%,0,5.5,18.181818
22-Dec-99,6560,6640,6550,170940,0,0,-0.30%,0,5.6,17.857143
21-Dec-99,6580,6580,6500,121586,0,0,0.61%,0,5.5,18.181818
20-Dec-99,6540,6570,6370,209031,0,0,2.83%,0,5.6,17.857143
17-Dec-99,6360,6400,6350,491356,0,0,-0.63%,0,5.7,17.54386
16-Dec-99,6400,6500,6310,0,0,0,0.00%,0,5.7,17.54386
15-Dec-99,6400,6500,6310,408316,0,0,-1.54%,0,5.7,17.54386
14-Dec-99,6500,6550,6450,213005,0,0,-0.76%,0,5.6,17.857143
13-Dec-99,6550,6610,6550,220308,0,0,0.00%,0,5.6,17.857143
10-Dec-99,6550,6550,6490,179733,0,0,1.55%,0,5.6,17.857143
9-Dec-99,6450,6530,6400,454375,0,0,0.78%,0,5.7,17.54386
8-Dec-99,6400,6410,6380,440198,0,0,0.31%,0,5.7,17.54386
7-Dec-99,6380,6390,6370,253058,0,0,0.00%,0,5.7,17.54386
6-Dec-99,6380,6380,6360,268772,0,0,0.79%,0,5.7,17.54386
3-Dec-99,6330,6340,6290,813815,0,0,0.48%,0,5.8,17.241379
2-Dec-99,6300,6310,6250,278370,0,0,0.00%,0,5.8,17.241379
1-Dec-99,6300,6330,6200,481030,0,0,0.00%,0,5.8,17.241379
30-Nov-99,6300,6410,6280,360082,0,0,-1.72%,0,5.8,17.241379
29-Nov-99,6410,6450,6240,151255,0,0,-0.16%,0,5.7,17.54386
26-Nov-99,6420,6420,6280,373901,0,0,2.23%,0,5.7,17.54386
25-Nov-99,6280,6280,6220,601770,0,0,0.96%,0,5.8,17.241379
24-Nov-99,6220,6250,6190,237338,0,0,-1.27%,0,5.9,16.949153
23-Nov-99,6300,6300,6120,308966,0,0,2.94%,0,5.8,17.241379
22-Nov-99,6120,6160,6100,169593,0,0,-0.81%,0,6,16.666667
19-Nov-99,6170,6170,6070,1175017,0,0,1.98%,0,5.9,16.949153
18-Nov-99,6050,6120,6000,467571,0,0,-0.82%,0,6,16.666667
17-Nov-99,6100,6300,6070,270940,0,0,-1.61%,0,6,16.666667
16-Nov-99,6200,6200,6030,292054,0,0,2.48%,0,5.9,16.949153
15-Nov-99,6050,6130,6030,86935,0,0,1.85%,0,6,16.666667
12-Nov-99,5940,6020,5940,561242,0,0,-0.34%,0,6.1,16.393443
11-Nov-99,5960,6020,5850,124751,0,0,1.88%,0,6.1,16.393443
10-Nov-99,5850,6220,5810,1016260,0,0,-5.65%,0,6.2,16.129032
9-Nov-99,6200,6250,6000,678087,0,0,3.85%,0,5.9,16.949153
8-Nov-99,5970,6000,5670,295003,0,0,4.74%,0,6.1,16.393443
5-Nov-99,5700,5700,5550,198139,0,0,2.15%,0,6.4,15.625
4-Nov-99,5580,5640,5570,151752,0,0,-0.89%,0,6.5,15.384615
3-Nov-99,5630,5660,5600,1168138,0,0,-0.53%,0,6.5,15.384615
2-Nov-99,5660,5680,5650,86403,0,0,0.18%,0,6.4,15.625
1-Nov-99,5650,5700,5600,308698,0,0,-0.88%,0,6.5,15.384615
29-Oct-99,5700,5900,5500,460227,0,0,0.00%,0,6.4,15.625
28-Oct-99,5700,5700,5540,328353,0,0,2.70%,0,6.4,15.625
27-Oct-99,5550,5550,5460,159194,0,0,1.28%,0,6.6,15.151515
26-Oct-99,5480,5500,5300,300761,0,0,3.40%,0,6.7,14.925373
25-Oct-99,5300,5450,5300,173368,0,0,-1.12%,0,6.9,14.492754
22-Oct-99,5360,5500,5300,177902,0,0,-0.92%,0,6.8,14.705882
21-Oct-99,5410,5550,5390,411646,0,0,-2.52%,0,6.7,14.925373
20-Oct-99,5550,5570,5510,357051,0,0,0.73%,0,6.6,15.151515
19-Oct-99,5510,5530,5410,185072,0,0,1.85%,0,6.6,15.151515
18-Oct-99,5410,5410,5300,353311,0,0,0.00%,0,6.7,14.925373
15-Oct-99,5410,5510,5400,578576,0,0,-1.64%,0,6.7,14.925373
14-Oct-99,5500,5530,5400,191413,0,0,-1.43%,0,6.6,15.151515
13-Oct-99,5580,5680,5550,151667,0,0,-2.96%,0,6.5,15.384615
12-Oct-99,5750,5770,5650,415486,0,0,0.52%,0,6.3,15.873016
11-Oct-99,5720,5800,5650,687520,0,0,1.24%,0,6.4,15.625
8-Oct-99,5650,5650,5550,231612,0,0,1.07%,0,6.5,15.384615
