Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
18-Oct-17,326994,327928,322606,933859,6366,3 039 610 950,0.11%,0.1774,0.770207,129.835262
17-Oct-17,326650,326650,323098,823806,6620,2 679 129 026,0.42%,0.1776,0.771018,129.698675
16-Oct-17,325300,329900,324014,1535126,8801,4 994 462 288,1.66%,0.1783,0.774218,129.162647
13-Oct-17,320000,320950,317683,873569,8811,2 790 061 264,0.00%,0.1813,0.787041,127.058245
12-Oct-17,320000,322735,318025,1065279,11664,3 404 255 789,-0.62%,0.1813,0.787041,127.058245
11-Oct-17,322000,322210,317500,1044212,10833,3 344 212 881,0.91%,0.1801,0.782152,127.852359
10-Oct-17,319104,320999,316701,804232,9411,2 559 444 741,0.02%,0.1818,0.789251,126.702482
9-Oct-17,319044,321441,315523,856275,8357,2 729 335 698,0.81%,0.1818,0.789399,126.678658
6-Oct-17,316469,318400,314505,729915,7712,2 308 573 290,0.90%,0.1833,0.795822,125.656237
5-Oct-17,313650,314500,309201,629031,7680,1 963 518 132,1.34%,0.1849,0.802975,124.536933
4-Oct-17,309500,310322,306933,785089,8776,2 424 644 823,1.19%,0.1874,0.813742,122.889147
3-Oct-17,305873,306887,300384,1022597,11853,3 116 405 932,2.88%,0.1896,0.823391,121.44902
2-Oct-17,297300,297995,293516,774500,9388,2 296 373 331,1.82%,0.1951,0.847134,118.045051
29-Sep-17,292000,293800,288567,1452099,14657,4 237 475 334,1.92%,0.1986,0.86251,115.940648
28-Sep-17,286500,289616,285590,898092,10960,2 581 980 979,-0.37%,0.2024,0.879068,113.756835
27-Sep-17,287568,289500,285861,1055688,9506,3 034 556 144,0.28%,0.2017,0.875803,114.180892
26-Sep-17,286759,289941,285507,1280941,18430,3 678 267 245,-3.19%,0.2023,0.878274,113.859672
25-Sep-17,296200,296200,296200,0,0,0,0.00%,0.1958,0.85028,117.60829
22-Sep-17,296200,299600,295646,581423,7503,1 728 548 337,-0.78%,0.1958,0.85028,117.608288
21-Sep-17,298540,301049,295800,3754613,9863,11 223 481 290,0.44%,0.1943,0.843616,118.537402
20-Sep-17,297244,299937,296614,1809019,8767,5 383 951 661,-0.02%,0.1951,0.847294,118.022816
19-Sep-17,297303,298302,294864,838116,9128,2 488 166 813,0.65%,0.1951,0.847126,118.04617
18-Sep-17,295394,298497,292206,3279127,12990,9 667 309 383,1.09%,0.1963,0.8526,117.288293
15-Sep-17,292206,296303,291426,2363464,12127,6 918 470 796,-1.39%,0.1985,0.861902,116.022522
14-Sep-17,296329,299692,294276,1188934,9222,3 528 989 291,-0.23%,0.1957,0.849909,117.659694
13-Sep-17,297009,299787,296245,697052,8336,2 077 352 191,-0.43%,0.1953,0.847964,117.929514
12-Sep-17,298302,301310,296953,668234,8491,1 998 619 525,1.10%,0.1944,0.844288,118.442963
11-Sep-17,295069,297023,290144,1261485,13013,3 717 093 567,3.10%,0.1966,0.853538,117.159336
8-Sep-17,286194,290805,285405,742201,7215,2 136 741 169,-0.83%,0.2027,0.880007,113.635411
7-Sep-17,288596,289808,283854,645587,7798,1 852 582 601,0.59%,0.201,0.872685,114.588905
6-Sep-17,286897,290807,285840,1383146,9373,3 974 130 408,-0.28%,0.2022,0.877852,113.914356
