Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
3-Aug-17,40752,41028,40300,510705,3891,207 615 207,1.84%,2.6502,5.361945,18.649947
2-Aug-17,40014,40364,39970,504740,3215,202 082 486,0.11%,2.6991,5.460839,18.312205
1-Aug-17,39970,40339,39744,704507,3864,281 437 311,0.05%,2.702,5.46685,18.292069
31-Jul-17,39950,40377,39833,1016883,2580,407 109 865,-1.25%,2.7034,5.469587,18.282916
28-Jul-17,40455,40455,39707,602463,4368,242 323 289,1.21%,2.6696,5.40131,18.514027
27-Jul-17,39972,40117,39191,601451,3881,239 569 146,1.45%,2.7019,5.466577,18.292984
26-Jul-17,39400,39439,38751,901056,3342,352 479 078,1.55%,2.7411,5.545939,18.031211
25-Jul-17,38797,39000,38522,496058,3933,192 377 671,-0.43%,2.7837,5.632137,17.755251
24-Jul-17,38965,39011,38702,582941,3505,226 589 286,1.00%,2.7717,5.607853,17.832136
21-Jul-17,38580,39681,38496,436372,3080,169 975 189,-1.33%,2.7994,5.663815,17.655943
20-Jul-17,39100,39250,38000,697599,4467,271 263 933,2.47%,2.7621,5.588491,17.893918
19-Jul-17,38158,38285,37730,679751,1785,258 981 057,1.44%,2.8303,5.726453,17.462816
18-Jul-17,37615,38236,37615,377117,2187,142 738 782,-1.65%,2.8712,5.809119,17.214315
17-Jul-17,38245,38245,37736,665328,2280,252 995 024,0.99%,2.8239,5.713427,17.502631
14-Jul-17,37870,37877,36974,498532,1961,187 631 878,1.55%,2.8519,5.770003,17.331015
13-Jul-17,37291,37478,36790,502983,2855,186 982 187,1.36%,2.8961,5.859591,17.066038
12-Jul-17,36790,37138,36636,722368,3107,265 814 493,0.08%,2.9356,5.939386,16.836758
11-Jul-17,36759,37287,36500,854603,4573,314 377 010,-0.11%,2.9381,5.944395,16.822571
10-Jul-17,36800,37690,36798,443821,2535,163 821 888,-1.08%,2.9348,5.937772,16.841335
7-Jul-17,37200,37926,36843,633864,2868,235 342 037,-1.57%,2.9032,5.873925,17.024392
6-Jul-17,37795,37865,37419,436591,3113,164 779 777,0.69%,2.8575,5.781453,17.296691
5-Jul-17,37537,37710,37129,306879,2322,114 829 993,-0.18%,2.8772,5.82119,17.178619
4-Jul-17,37605,37917,36875,759268,3953,285 555 571,1.23%,2.872,5.810663,17.209739
3-Jul-17,37149,37287,36500,758921,4356,280 860 480,0.98%,2.9072,5.881989,17.001053
30-Jun-17,36790,36919,36365,1085818,4256,398 051 754,0.78%,2.9356,5.939386,16.836758
29-Jun-17,36507,36783,36239,806146,6174,293 712 172,-0.55%,2.9583,5.985427,16.707245
28-Jun-17,36708,36851,36510,422372,2732,154 845 874,-1.20%,2.9421,5.952653,16.799231
27-Jun-17,37155,38003,36916,1120456,4840,418 895 381,-1.28%,2.9067,5.881039,17.003798
26-Jun-17,37635,37765,37224,595766,4090,223 787 133,0.66%,2.8697,5.806032,17.223468
23-Jun-17,37387,37528,36790,339192,2090,126 493 401,0.50%,2.8887,5.844545,17.109972
22-Jun-17,37200,37389,36548,833209,3789,308 340 397,-0.24%,2.9032,5.873925,17.024392
21-Jun-17,37288,37600,37000,683938,3445,254 872 097,-0.67%,2.8964,5.860062,17.064665
20-Jun-17,37541,37693,37154,782861,3374,293 022 907,-0.09%,2.8769,5.82057,17.180449
19-Jun-17,37575,37765,37163,764257,5737,286 205 926,0.74%,2.8743,5.815303,17.196009
16-Jun-17,37300,37300,37300,0,0,0,0.00%,2.8954,5.858177,17.070157
15-Jun-17,37300,37800,37056,1859150,3414,696 730 659,-1.21%,2.8954,5.858177,17.070157
14-Jun-17,37755,38146,37141,810000,5190,306 556 551,0.65%,2.8605,5.787578,17.278385
13-Jun-17,37513,37946,36993,962049,5408,360 752 548,0.97%,2.879,5.824914,17.167635
12-Jun-17,37151,37495,36906,1212764,6012,450 169 120,-0.78%,2.9071,5.881672,17.001968
9-Jun-17,37444,37795,36831,783504,4749,292 564 333,0.65%,2.8843,5.835648,17.136058
8-Jun-17,37203,37844,36870,516146,3747,192 419 708,-1.03%,2.903,5.873451,17.025765
7-Jun-17,37591,37706,37127,611269,3285,228 730 688,-0.29%,2.873,5.812828,17.203332
6-Jun-17,37700,38600,37478,629666,3480,238 056 327,-2.33%,2.8647,5.796021,17.253215
5-Jun-17,38600,38844,38069,982354,5159,378 607 181,1.06%,2.7979,5.660881,17.665095
2-Jun-17,38196,38501,37972,686791,3689,262 647 738,-0.01%,2.8275,5.720756,17.480207
1-Jun-17,38200,38683,38037,709129,4119,270 902 944,-0.52%,2.8272,5.720157,17.482037
31-May-17,38400,39351,38300,966195,5020,372 635 145,-1.92%,2.8125,5.690365,17.573566
30-May-17,39153,39448,38650,626677,4189,244 744 215,0.64%,2.7584,5.580926,17.918173
29-May-17,38905,39399,38700,303426,2324,117 811 727,-0.98%,2.776,5.616502,17.804677
26-May-17,39292,39512,39000,773252,3636,303 360 859,0.23%,2.7487,5.561183,17.981786
25-May-17,39200,39500,39000,1401541,5348,549 821 084,-1.80%,2.7551,5.574235,17.939682
24-May-17,39919,40100,39512,873678,5140,348 593 166,0.24%,2.6679,5.336557,18.738675
23-May-17,39825,40097,39654,628762,3519,250 357 687,-0.44%,2.6742,5.349153,18.69455
22-May-17,40000,40217,39003,1123347,3963,447 380 335,2.57%,2.6625,5.32575,18.776698
19-May-17,38999,39299,38800,975233,4692,380 680 173,0.47%,2.7308,5.462448,18.306811
18-May-17,38816,39478,38752,437152,2944,170 503 057,-1.20%,2.7437,5.488201,18.220908
17-May-17,39289,39800,38820,382298,2791,149 577 876,-1.09%,2.7107,5.422128,18.442942
