Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
24-Oct-17,21700,21900,21510,5936313,2169,1 302 503 483,-0.45%,2.2811,6.845622,14.607876
23-Oct-17,21799,22217,21550,779523,3114,170 611 651,0.04%,2.2707,6.814533,14.67452
20-Oct-17,21790,22209,21790,1753256,5201,383 811 364,-0.95%,2.2717,6.817347,14.668462
19-Oct-17,22000,22350,21966,1348255,3327,298 299 244,-1.57%,2.25,6.752273,14.809828
18-Oct-17,22350,22695,22267,1774652,5284,397 777 323,-1.72%,2.2148,6.646532,15.045439
17-Oct-17,22742,22884,22550,5325886,7955,1 208 840 039,-0.21%,2.1766,6.531967,15.309323
16-Oct-17,22790,22844,22650,1440290,3789,327 801 804,0.24%,2.172,6.51821,15.341636
13-Oct-17,22736,22736,22319,1251691,3556,283 511 100,1.05%,2.1772,6.533691,15.305284
12-Oct-17,22500,22585,22180,878301,2902,196 834 699,0.45%,2.2,6.602222,15.146415
11-Oct-17,22400,22549,22242,1292892,4362,289 333 255,0.12%,2.2098,6.631696,15.079098
10-Oct-17,22373,22373,21942,2213842,5569,490 295 464,1.89%,2.2125,6.6397,15.060922
9-Oct-17,21958,21997,21791,912939,2993,200 093 394,0.26%,2.2543,6.765188,14.781555
6-Oct-17,21900,22000,21700,1276583,4305,279 297 038,0.71%,2.2603,6.783105,14.742511
5-Oct-17,21745,21745,21359,1103048,3289,238 515 880,1.75%,2.2764,6.831456,14.638169
4-Oct-17,21372,21427,21018,1162373,4818,247 564 903,1.65%,2.3161,6.950683,14.387075
3-Oct-17,21025,21138,20748,1459614,4849,306 411 042,1.18%,2.3543,7.065398,14.153484
2-Oct-17,20780,20883,20626,1943950,6672,404 004 431,1.20%,2.3821,7.148701,13.988556
29-Sep-17,20534,20744,20520,2003076,6174,412 076 781,0.19%,2.4106,7.234343,13.822955
28-Sep-17,20495,20801,20477,1166820,4222,239 536 802,-1.06%,2.4152,7.248109,13.796701
27-Sep-17,20714,20841,20649,614702,2666,127 435 520,-0.43%,2.3897,7.171478,13.944127
26-Sep-17,20803,21100,20564,895071,4420,185 655 924,-1.64%,2.3795,7.140797,14.004039
25-Sep-17,21150,21150,21150,0,0,0,0.00%,2.3404,7.023641,14.23763
22-Sep-17,21150,21272,20923,1172990,3970,247 573 315,0.45%,2.3404,7.023641,14.23763
21-Sep-17,21055,21300,20983,5063891,3689,1 066 221 742,-1.28%,2.351,7.055331,14.173679
20-Sep-17,21329,21374,21025,1217518,3711,258 809 467,0.58%,2.3208,6.964696,14.358129
19-Sep-17,21205,21205,20961,714080,2730,150 582 442,0.50%,2.2117,6.120726,16.337931
18-Sep-17,21100,21350,21060,821353,3131,173 949 035,0.38%,2.2227,6.151185,16.257031
15-Sep-17,21021,21206,20963,2863263,4361,602 266 455,-0.66%,2.2311,6.174302,16.196163
14-Sep-17,21160,21450,20992,1009175,4968,213 540 145,-1.58%,2.2164,6.133743,16.303259
13-Sep-17,21500,21672,21420,763971,2793,164 217 170,-0.28%,2.1814,6.036744,16.565221
12-Sep-17,21560,21663,21476,1264745,1793,272 746 246,0.01%,2.1753,6.019944,16.611449
11-Sep-17,21557,21684,21446,1012690,3479,218 346 715,0.15%,2.1756,6.020782,16.609138
8-Sep-17,21524,21528,21277,887948,3472,190 564 181,0.43%,2.179,6.030013,16.583712
7-Sep-17,21432,21556,21103,1662254,3527,355 447 637,0.38%,2.1883,6.055898,16.512828
6-Sep-17,21350,21453,21100,2298424,7220,487 980 226,-0.97%,2.1967,6.079157,16.449649
5-Sep-17,21560,21665,21419,786712,3136,169 500 494,-0.23%,2.1753,6.019944,16.611449
4-Sep-17,21609,21784,21499,666830,4148,144 209 799,-0.33%,2.1704,6.006294,16.649203
1-Sep-17,21680,21795,21500,1030791,3401,223 516 274,-0.25%,2.1633,5.986624,16.703906
31-Aug-17,21735,21976,21647,1778129,4397,387 169 372,0.15%,2.1578,5.971475,16.746282
30-Aug-17,21703,22326,21698,1360439,4839,297 027 200,-1.74%,2.161,5.980279,16.721627
29-Aug-17,22088,22377,21841,1336209,5687,294 341 120,-1.39%,2.1233,5.876041,17.01826
28-Aug-17,22400,22480,22122,713262,2713,159 640 932,0.22%,2.0938,5.794196,17.258649
25-Aug-17,22350,22355,22100,536812,2408,119 659 735,0.68%,2.0984,5.807159,17.220125
24-Aug-17,22200,22233,21923,780383,2476,172 868 383,0.91%,2.1126,5.846396,17.104554
23-Aug-17,22000,22170,21915,845039,3329,185 958 858,0.22%,2.1318,5.899545,16.950458
22-Aug-17,21952,22071,21900,668052,2160,146 764 896,0.24%,2.1365,5.912445,16.913476
21-Aug-17,21900,22068,21717,742932,2285,163 002 938,0.26%,2.1416,5.926484,16.873411
18-Aug-17,21844,22100,21763,927790,3618,203 558 155,-1.16%,2.147,5.941677,16.830264
17-Aug-17,22100,22233,22062,611776,3007,135 373 843,-0.32%,2.1222,5.872851,17.027506
16-Aug-17,22170,22393,21970,1494036,5055,331 702 887,0.68%,2.1155,5.854308,17.081439
15-Aug-17,22020,22079,21904,939903,2692,206 991 586,0.09%,2.1299,5.894187,16.965868
14-Aug-17,22000,22080,21917,542324,1918,119 348 519,-0.16%,2.1318,5.899545,16.950458
11-Aug-17,22035,22198,21875,1186200,5253,261 620 313,0.01%,2.1284,5.890175,16.977425
10-Aug-17,22032,22159,21947,1196448,4747,263 592 685,-0.47%,2.1287,5.890977,16.975114
9-Aug-17,22137,22137,22137,0,0,0,0.00%,2.1186,5.863035,17.056013
8-Aug-17,22137,22153,21800,1463073,5238,321 919 003,1.08%,2.1186,5.863035,17.056014
7-Aug-17,21900,21981,21560,1104838,3614,240 605 238,1.38%,2.1416,5.926484,16.873411
4-Aug-17,21601,21823,21575,892693,3476,193 810 663,-0.06%,2.1712,6.008518,16.643039
3-Aug-17,21615,21717,21303,1072209,4301,231 392 284,1.18%,2.1698,6.004626,16.653825
2-Aug-17,21363,21420,21213,1167751,2287,249 485 529,0.30%,2.1954,6.075458,16.459666
1-Aug-17,21300,21590,21200,845748,4413,179 971 044,-0.35%,2.2019,6.093427,16.411126
31-Jul-17,21375,21600,21253,2474350,2491,529 409 195,-0.58%,2.1942,6.072047,16.468911
28-Jul-17,21500,21550,21366,585179,2054,125 762 838,0.05%,2.1814,6.036744,16.565221
27-Jul-17,21490,21576,21360,1052660,3153,226 213 017,0.89%,2.1824,6.039553,16.557516
26-Jul-17,21300,21300,21013,715236,2573,151 662 068,0.95%,2.2019,6.093427,16.411126
25-Jul-17,21100,21800,21007,900467,3510,192 207 454,-2.27%,2.2227,6.151185,16.257031
24-Jul-17,21590,21739,21401,1089649,4315,235 958 530,0.79%,2.1723,6.011579,16.634564
21-Jul-17,21420,21583,21360,6144502,4597,1 315 279 599,0.09%,2.1895,6.05929,16.503583
20-Jul-17,21400,21610,21300,1764781,4731,378 444 464,-0.37%,2.1916,6.064953,16.488173
19-Jul-17,21480,21600,21284,1350585,3099,289 833 329,0.36%,2.1834,6.042365,16.549811
18-Jul-17,21404,21628,21346,741013,2109,159 286 288,-0.90%,2.1912,6.06382,16.491255
17-Jul-17,21598,21715,21451,1086403,2520,234 606 316,0.32%,2.1715,6.009353,16.640727
14-Jul-17,21530,21621,21341,1192420,4194,256 784 411,0.27%,2.1784,6.028333,16.588335
13-Jul-17,21471,21513,21300,807941,2301,173 169 045,0.38%,2.1843,6.044898,16.542877
12-Jul-17,21390,21466,21037,880825,2106,187 376 061,1.37%,2.1926,6.067789,16.480468
11-Jul-17,21100,21370,21078,1011660,3425,213 978 929,-0.47%,2.2227,6.151185,16.257031
10-Jul-17,21200,21478,21126,913632,2340,193 774 398,0.00%,2.2123,6.12217,16.334078
7-Jul-17,21200,21543,21040,1182206,2195,250 525 030,-1.50%,2.2123,6.12217,16.334078
6-Jul-17,21523,21600,21412,749490,3103,161 234 024,0.06%,2.1791,6.030293,16.582942
5-Jul-17,21510,21658,21210,1417282,3335,304 617 180,-0.28%,2.1804,6.033938,16.572926
4-Jul-17,21570,21700,21352,937482,2759,202 466 172,-0.60%,2.1743,6.017153,16.619154
3-Jul-17,21700,21757,20959,1353964,3685,290 954 279,1.66%,2.1613,5.981106,16.719316
30-Jun-17,21346,21500,20902,1584290,4640,337 228 660,0.96%,2.1971,6.080296,16.446568
29-Jun-17,21144,21144,20901,1849088,3554,388 942 866,0.29%,2.2181,6.138384,16.290932
28-Jun-17,21083,21083,20860,625267,2287,131 288 984,0.73%,2.2245,6.156145,16.243933
27-Jun-17,20930,21273,20877,1014200,3050,212 759 266,-1.11%,2.2408,6.201147,16.12605
26-Jun-17,21166,21240,20886,1196475,4178,251 731 458,0.40%,2.2158,6.132004,16.307882
23-Jun-17,21082,21082,20314,2592639,5986,539 550 530,3.92%,2.2246,6.156437,16.243162
22-Jun-17,20287,20500,20131,1319521,4043,267 391 068,-1.04%,2.3118,6.397693,15.630634
21-Jun-17,20500,20577,20240,1548697,3792,316 469 942,0.20%,2.2878,6.33122,15.794745
20-Jun-17,20459,20701,20447,977972,3279,200 847 960,-1.64%,2.2924,6.343907,15.763156
19-Jun-17,20800,20830,20604,1359271,6708,281 590 440,0.54%,2.2548,6.239904,16.025888
16-Jun-17,20688,20688,20688,0,0,0,0.00%,2.267,6.273685,15.939595
15-Jun-17,20688,21037,20564,6003486,6494,1 241 447 462,-1.25%,2.267,6.273685,15.939595
14-Jun-17,20950,21314,20900,1236187,4618,260 318 650,-0.08%,2.2387,6.195227,16.141459
13-Jun-17,20966,21267,20882,778622,3608,163 982 561,-0.03%,2.237,6.190499,16.153787
12-Jun-17,20972,21250,20775,1077235,3505,226 466 236,0.34%,2.2363,6.188728,16.15841
9-Jun-17,20900,21112,20700,1382109,4260,289 499 996,0.68%,2.244,6.210048,16.102936
8-Jun-17,20759,21256,20759,957590,3031,199 701 057,-1.63%,2.2593,6.252228,15.994299
7-Jun-17,21102,21268,20932,972279,3114,204 987 948,-0.59%,2.2225,6.150602,16.258572
6-Jun-17,21228,21439,21199,1782417,5358,379 970 397,-1.11%,2.2093,6.114095,16.355651
5-Jun-17,21467,21662,21420,787422,3094,169 470 146,-0.34%,2.1847,6.046024,16.539795
2-Jun-17,21540,21580,21303,1085821,4924,232 895 509,1.12%,2.1773,6.025534,16.59604
1-Jun-17,21301,21722,21230,2279973,7185,486 606 869,-2.15%,2.2018,6.093141,16.411896
31-May-17,21770,22176,21702,2244797,5987,489 948 580,-1.23%,2.1543,5.961874,16.773249
30-May-17,22040,22300,22007,304165,1535,67 121 473,-0.57%,2.1279,5.888838,16.981277
